,id,campaign_id,coupon_id,customer_id,redemption_status,campaign_type,duration,month,year,age_range,marital_status,rented,family_size,no_of_children,income_bracket,mean_quantity_cust,mean_selling_price_cust,mean_other_discount_cust,mean_coupon_discount_cust,mean_quantity_item_coupon,mean_selling_price_item_coupon,mean_other_discount_item_coupon,mean_coupon_discount_item_coupon,brand,brand_type,category
420,698,8,73,290,0,X,48,2,2013,36-45,Married,0,2,1,9,38.66555183946488,107.89160535117057,-20.746454849498328,0.0,1.7021275140705887,79.17367256205408,-12.890380628077247,0.0,56,Local,Grocery
421,699,5,934,1194,0,Y,34,1,2013,36-45,Married,0,5+,3+,4,190.59481743227326,106.65525323910482,-20.8662308598351,-1.4323203769140165,1.5786402502248413,23.6165032058767,-0.08477356024414848,-0.04928940035509674,1149,Established,Pharmaceutical
422,701,13,408,1004,0,X,47,5,2013,56-70,Married,0,4,2,6,92.93002754820937,107.61914600550965,-14.717878787878789,-0.14326721763085398,2.256567071080304,40.21777687098396,-3.718629063876975,-0.3281205331499985,63,Established,Grocery
423,704,8,884,175,0,X,48,2,2013,46-55,Married,0,1,1,4,1.3063725490196079,120.90061274509803,-22.08754901960784,0.0,1.0833247606162075,91.91833224381122,-8.753660522330431,-1.1226330100152313,1101,Established,Grocery
424,705,29,985,96,0,Y,53,10,2012,70+,Married,0,1,1,5,1.4285714285714286,116.73462857142857,-25.076438095238093,-0.6276,1.1721327096327097,122.52115811965812,-18.115062254562254,-8.408859089859089,1337,Established,Grocery
425,706,8,271,1305,0,X,48,2,2013,46-55,Married,0,1,1,5,75.4763670064875,109.54925857275255,-20.793762743280816,-0.7279147358665431,1.0,382.56,-4.4525,0.0,4337,Established,Pharmaceutical
426,708,13,786,1073,0,X,47,5,2013,46-55,Married,0,4,2,5,1.162303664921466,92.07235602094241,-12.984947643979057,-0.5757722513089005,1.0733498431184476,95.92713711895236,-14.478268186358276,-0.6080125409968925,946,Established,Grocery
427,710,26,937,1528,0,X,40,8,2012,46-55,Married,0,3,1,2,52.01564245810056,96.59296089385475,-15.204245810055864,0.0,1.1573660714285714,255.39929910714287,-65.39452455357143,-3.879910714285714,1158,Established,Pharmaceutical
428,711,30,818,365,0,X,46,11,2012,46-55,Married,0,2,1,2,9.597701149425287,90.31793103448275,-17.640775862068963,0.0,1.0670212765957445,109.08364893617022,-17.268893617021277,-0.18946808510638297,989,Established,Packaged Meat
429,712,13,422,38,0,X,47,5,2013,46-55,Single,0,2,1,5,82.1009900990099,118.73665346534654,-12.569564356435643,-0.035267326732673264,1.0381851291241135,199.82761769965356,-16.679384816995263,-2.3281045751633984,4375,Established,Pharmaceutical
430,714,9,870,6,0,Y,32,3,2013,46-55,Married,0,2,1,5,1.2126929674099485,102.07241852487135,-12.001938250428816,-0.702607204116638,1.127816287137444,121.88902219061356,-33.38520961895502,-0.662314152273466,1075,Established,Grocery
431,715,29,750,1167,0,Y,53,10,2012,46-55,Married,0,1,1,5,1.1780538302277432,103.75220841959973,-9.378371290545203,-0.07251897860593513,1.0923489987080102,141.60532731750646,-5.2206489421834625,-0.06924024951550388,838,Established,Grocery
432,718,8,494,815,0,X,48,2,2013,26-35,Married,0,2,1,5,42.771117166212534,118.06264305177112,-20.69122615803815,0.0,1.146324778721787,110.60349251509622,-12.144503215031067,-1.9020565755347287,209,Established,Grocery
433,719,29,443,152,0,Y,53,10,2012,18-25,Single,1,1,1,4,1.3651960784313726,95.89696078431372,-25.227205882352944,-0.873014705882353,1.2635832004253058,118.44338840155945,-20.49023063973064,-0.1874736842105263,133,Established,Grocery
434,721,29,896,207,0,Y,53,10,2012,46-55,Married,0,1,1,5,312.80013149243916,139.98397764628535,-12.628757396449704,-0.5105193951347797,2.5929585266677995,97.41952830127266,-44.94698839043858,0.0,5023,Established,"Dairy, Juices & Snacks"
435,722,8,658,1436,0,X,48,2,2013,56-70,Married,0,1,1,1,1.2946666666666666,135.53692,-21.033546666666666,-0.28496,1.071506919006919,98.88036967592592,-16.899510706654457,-5.8431943210724455,644,Established,Pharmaceutical
436,723,13,751,572,0,X,47,5,2013,36-45,Married,0,2,1,4,410.0461215932914,146.70235639412996,-11.552117400419286,-0.04465408805031446,1.1033543160226147,63.19919012647899,-33.6278058518389,-5.499308809815235,853,Established,Grocery
437,724,8,424,1434,0,X,48,2,2013,46-55,Married,0,2,1,6,8.449358974358974,65.36467948717949,-15.762955128205128,-0.08790384615384615,1.1133603238866396,155.85838056680163,-5.9366666666666665,0.0,4476,Established,Meat
438,731,30,354,273,0,X,46,11,2012,36-45,Married,0,1,1,5,1.2627865961199294,96.30987654320987,-14.915008818342152,0.0,1.0481868338562519,53.81463084797252,-9.158579081655411,-0.22311524345485684,56,Local,Grocery
439,732,30,773,1106,0,X,46,11,2012,46-55,Married,0,2,1,1,127.24717514124293,100.92935028248587,-15.671228813559322,-0.4276412429378531,1.0185030257153689,269.0690674790334,-76.964948074923,-2.373691012665944,914,Established,Grocery
440,733,6,677,1101,0,Y,32,1,2013,18-25,Married,0,1,1,3,1.3739742086752638,88.72590855803048,-14.071817116060961,-0.4359671746776084,1.057829989638794,83.38185723142068,-9.630836186517213,-1.3060575531712908,681,Established,Grocery
441,735,13,714,748,0,X,47,5,2013,46-55,Married,0,3,1,8,453.31375053214134,131.42782034908473,-18.640166028097063,-4.577611749680715,1.0588479960253778,147.84839141395227,-3.9597927742005488,-0.6158289703779222,771,Established,Pharmaceutical
442,736,3,670,444,0,Y,56,12,2012,46-55,Married,0,2,1,2,1.1605633802816901,109.70516197183098,-17.388345070422535,-0.165556338028169,1.1609099507926155,79.47182437661759,-9.796541899175292,-3.0951900362622355,676,Established,Grocery
443,740,8,810,276,0,X,48,2,2013,46-55,Married,0,2,1,5,625.3450819672131,142.85290163934428,-18.6682868852459,-0.921155737704918,1.2638329001499304,181.74571410239724,-49.996035133044494,-1.6269574681177137,982,Established,Seafood
444,741,8,14,528,0,X,48,2,2013,46-55,Married,0,2,1,10,368.9226327944573,151.01906466512702,-17.692240184757505,-0.7420034642032332,1.0631785714285713,132.11053736842103,-10.751411597744362,-6.006943308270676,1139,Established,Grocery
445,742,8,1000,1112,0,X,48,2,2013,36-45,Married,0,5+,3+,5,187.34782608695653,102.46230884557721,-19.648230884557723,-0.26701649175412295,1.05,492.36305555555555,-70.12744444444444,-2.3746666666666667,1470,Established,Pharmaceutical
446,743,8,1085,42,0,X,48,2,2013,26-35,Married,0,4,2,9,585.5487731897067,149.49102932375823,-18.58423698384201,-0.8430580490724118,1.023202614379085,323.1502546288998,-86.20298735852809,-1.6520588235294116,2074,Established,Grocery
447,746,13,756,15,0,X,47,5,2013,46-55,Married,0,2,1,6,334.44685990338166,139.75549516908214,-16.724106280193237,-1.578792270531401,1.0528513017911438,117.89914039436168,-30.84716100641232,-3.1899350482324276,864,Established,Grocery
448,748,30,468,910,0,X,46,11,2012,46-55,Married,0,3,1,3,28.866206896551724,55.09263448275861,-6.12128275862069,0.0,1.0892189540902228,121.93467967225193,-23.050953980232507,-3.8541553010711223,172,Established,Grocery
449,750,30,362,1140,0,X,46,11,2012,36-45,Single,0,1,1,2,7.813504823151125,126.73192926045016,-13.35944533762058,-0.18897106109324757,1.0391414141414141,76.77544991582491,-1.3300871212121212,0.0,56,Local,Grocery
450,751,4,459,41,0,Y,32,1,2013,46-55,Single,0,2,1,4,196.6955602536998,134.46864693446088,-19.139767441860467,-0.2891754756871036,1.0327461799660442,84.72666316496887,-1.8284875495189588,0.0,4790,Established,Grocery
451,754,12,783,528,0,Y,32,4,2013,46-55,Married,0,2,1,10,368.9226327944573,151.01906466512702,-17.692240184757505,-0.7420034642032332,1.0877052906988804,102.31788278225997,-18.018609382885884,-0.5058950601717924,946,Established,Grocery
452,759,13,434,277,0,X,47,5,2013,18-25,Married,0,2,1,5,1.2976406533575318,76.80539927404719,-14.593393829401089,-0.07272232304900182,1.283605257325415,37.41658032440919,-1.097189824145268,-1.6121322207904625,124,Established,Grocery
453,760,4,803,807,0,Y,32,1,2013,70+,Single,0,1,1,3,1.124113475177305,83.57165484633569,-12.80966903073286,0.0,1.166462627808333,55.017272612683854,-20.184006423851788,0.0,4568,Established,Grocery
454,762,13,158,850,0,X,47,5,2013,70+,Married,0,1,1,2,1.3823529411764706,96.09666666666668,-25.224019607843136,-0.3841176470588235,1.0269865930192017,71.86305666362732,-37.743945154841896,-0.151235347985348,56,Local,Grocery
455,764,26,502,1405,0,X,40,8,2012,36-45,Married,0,3,2,5,238.63269424823412,151.87227043390516,-16.65578203834511,-0.0125832492431887,1.1666666666666667,279.6310606060606,-22.721060606060608,-5.126666666666666,232,Established,Pharmaceutical
456,765,13,756,964,0,X,47,5,2013,46-55,Married,0,1,1,5,295.125,146.52208620689655,-19.97510344827586,-0.6752413793103448,1.0528513017911438,117.89914039436168,-30.84716100641232,-3.1899350482324276,864,Established,Grocery
457,767,13,588,823,0,X,47,5,2013,36-45,Married,1,4,2,2,196.13167520117045,103.00645208485736,-22.154294074615947,-2.2364813460131674,1.0,243.49472826086958,-24.501195652173912,0.0,5300,Established,Pharmaceutical
458,769,13,681,209,0,X,47,5,2013,26-35,Married,0,1,1,6,1.0715350223546944,77.39333830104322,-5.843532041728762,0.0,1.029501374422299,164.00450622959312,-8.513517746210091,-2.020622062583441,686,Established,Grocery
459,771,30,341,90,0,X,46,11,2012,46-55,Married,0,2,1,5,112.04440649017933,122.19165670367207,-19.718864218616567,-0.48060631938514087,1.3232903844141959,115.01955360777622,-58.43155215733592,-0.2950518340429966,56,Local,Grocery
460,773,26,979,510,0,X,40,8,2012,26-35,Married,0,2,1,1,110.53593179049939,98.54523142509134,-24.025816077953714,-1.4523447015834348,1.0256410256410255,162.39696617108382,-25.979381598793363,-33.30537007110536,1319,Established,Pharmaceutical
461,774,30,924,650,0,X,46,11,2012,46-55,Married,0,1,1,5,17.552973977695167,84.55098513011153,-14.285232342007435,-0.387314126394052,1.1166056166056166,86.66304639804639,-10.19037851037851,-1.0732051282051283,1134,Established,Grocery
462,775,13,513,161,0,X,47,5,2013,46-55,Married,0,1,1,1,23.59447165850245,83.63388733379986,-21.390395381385584,-0.8012421273617913,1.0,174.82149523809525,-47.6729,0.0,4377,Established,Pharmaceutical
463,776,8,682,938,0,X,48,2,2013,46-55,Married,0,1,1,1,1.5053763440860215,124.06209677419355,-25.703817204301075,-0.7276881720430107,1.1898050834758287,151.85587593025593,-20.896393347144052,-0.6632775353819688,686,Established,Pharmaceutical
464,777,8,989,514,0,X,48,2,2013,26-35,Married,0,2,1,6,1.1799163179916319,156.56794979079498,-11.998200836820084,-0.03725941422594142,1.0762369102065688,138.54415204387195,-39.58310497856433,-1.857983357305829,1367,Established,Grocery
465,778,13,653,310,0,X,47,5,2013,46-55,Married,0,2,1,6,283.5833333333333,117.1263524590164,-21.89405737704918,-0.5615437158469945,1.0,111.0395,-28.232,-1.8998333333333335,634,Established,Prepared Food
466,779,29,416,102,0,Y,53,10,2012,36-45,Married,0,2,1,5,1.3094339622641509,114.3154716981132,-26.91667924528302,-0.4704528301886792,1.397779067641391,145.33904667453152,-66.6394680094012,-5.2964185663054515,89,Established,Grocery
467,780,13,153,1488,0,X,47,5,2013,46-55,Married,0,4,2,4,1.1590909090909092,116.26746212121212,-20.029431818181816,-0.13492424242424242,1.0300288820931023,73.40404834397411,-3.6292245649802384,0.0,56,Local,Grocery
468,782,8,761,289,0,X,48,2,2013,56-70,Married,0,4,2,4,1.2094155844155845,126.9271590909091,-18.250925324675325,-0.3527272727272727,1.0,138.56,-10.69,0.0,896,Established,Grocery
469,784,26,916,1469,0,X,40,8,2012,46-55,Married,0,2,1,12,37.135933147632315,162.39186629526463,-13.982055710306406,-0.6207130919220055,1.023887844611529,107.86113264180956,-4.159547185270869,-1.3891800786054525,1134,Established,Grocery
470,785,26,745,989,0,X,40,8,2012,26-35,Married,0,4,2,5,340.3712871287129,139.36097524752475,-21.835168316831684,-0.1146138613861386,1.1106150793650793,144.85403693528693,-5.472795329670329,-0.9213583638583639,826,Established,Grocery
471,787,13,734,732,0,X,47,5,2013,36-45,Married,0,2,1,2,1.9146800501882058,125.08934755332496,-19.5630991217064,0.0,1.0632604323780794,551.2783483762969,-46.25042182857992,-8.597472445038623,783,Established,Pharmaceutical
472,789,8,812,353,0,X,48,2,2013,36-45,Single,0,2,1,6,20.229278794402582,110.11419806243272,-20.51151776103337,-0.1993864370290635,1.2146922167831073,122.02306994482385,-50.55034744468233,-1.1993436576448633,984,Established,Packaged Meat
473,792,30,773,1320,0,X,46,11,2012,26-35,Married,0,1,1,4,1.5986653956148713,79.44292659675882,-15.334404194470926,-0.22241182078169686,1.0185030257153689,269.0690674790334,-76.964948074923,-2.373691012665944,914,Established,Grocery
474,794,12,1075,789,0,Y,32,4,2013,46-55,Married,0,2,1,1,150.49882537196555,144.61465152701643,-12.036562255285824,-0.16122161315583397,1.1527443506240724,144.4160273682673,-28.744749244784405,-1.3437165784252816,2020,Established,Packaged Meat
475,795,9,535,74,0,Y,32,3,2013,26-35,Married,0,2,1,2,1.0934343434343434,91.41219696969698,-12.80175505050505,0.0,1.139364374941298,124.49273574715882,-26.2325125622241,-2.8027756410256406,278,Established,Grocery
476,796,8,733,74,0,X,48,2,2013,26-35,Married,0,2,1,2,1.0934343434343434,91.41219696969698,-12.80175505050505,0.0,1.0388483883581923,417.8526565053501,-32.2290676825444,-5.534947654651087,783,Established,Pharmaceutical
477,799,8,793,1536,0,X,48,2,2013,46-55,Single,0,2,1,7,85.28031809145129,95.43021868787277,-18.921829025844932,-0.32220675944333993,1.1704821975410211,99.7233688370453,-43.72977891814068,-1.659087579087579,946,Established,Grocery
478,800,29,458,1445,0,Y,53,10,2012,26-35,Married,0,2,1,9,149.24539877300614,144.26926380368099,-16.859325153374233,0.0,1.0327461799660442,84.72666316496887,-1.8284875495189588,0.0,4790,Established,Grocery
479,803,13,1027,854,0,X,47,5,2013,36-45,Married,0,4,2,8,1.1684397163120568,94.45563829787233,-18.14464539007092,-0.03473404255319149,1.04070107597497,134.96847182885102,-50.481115407967295,-0.25041939393939394,1636,Established,Grocery
480,806,13,23,159,0,X,47,5,2013,36-45,Married,1,3,1,1,39.983981693363845,97.75231121281465,-11.930137299771168,-3.8309839816933637,1.1106483525786206,190.95333669382683,-22.180049739188885,-1.639807613196838,56,Established,Pharmaceutical
481,809,8,7,25,0,X,48,2,2013,36-45,Married,0,2,1,4,302.5051020408163,324.1016326530612,-71.05632653061225,-0.45433673469387753,1.1845649928246926,144.7321840382284,-7.120341494746811,-0.23014772510373122,602,Established,Natural Products
482,810,12,470,132,0,Y,32,4,2013,46-55,Married,0,3,1,3,237.92290249433105,151.61427437641726,-24.77952380952381,-3.691224489795918,1.0,106.5,-35.62,0.0,178,Established,Grocery
483,812,9,468,570,0,Y,32,3,2013,46-55,Married,0,2,1,6,90.49847094801223,91.40309633027523,-26.423883792048933,-0.6236162079510703,1.0892189540902228,121.93467967225193,-23.050953980232507,-3.8541553010711223,172,Established,Grocery
484,813,10,457,1463,0,Y,32,4,2013,36-45,Married,0,5+,3+,5,68.49357142857143,101.44378214285713,-21.767174999999998,-0.7114999999999999,1.2054233233352387,62.030750452163076,-4.256362599046408,-0.8123674246687185,158,Established,Pharmaceutical
485,814,30,351,1383,0,X,46,11,2012,26-35,Married,0,2,1,5,85.58229114557278,119.71718859429716,-13.113621810905453,-0.04543771885942972,1.1353408144888781,40.89613584130395,-9.01130625034291,-0.029163129169193447,56,Local,Grocery
486,815,13,608,331,0,X,47,5,2013,46-55,Married,0,1,1,1,1.4087759815242493,89.49651270207852,-17.626674364896076,0.0,1.0953325589088847,68.63146319240289,-14.071451502285905,-0.3653787613443547,487,Established,Grocery
487,816,11,658,183,0,Y,46,4,2013,36-45,Married,0,3,1,7,118.32810047095761,102.42598116169545,-13.51260596546311,-0.041930926216640504,1.071506919006919,98.88036967592592,-16.899510706654457,-5.8431943210724455,644,Established,Pharmaceutical
488,817,13,756,1168,0,X,47,5,2013,18-25,Married,1,2,1,4,43.25912838633687,83.80914016489989,-21.016866902237926,-1.447444051825677,1.0528513017911438,117.89914039436168,-30.84716100641232,-3.1899350482324276,864,Established,Grocery
489,819,11,658,392,0,Y,46,4,2013,26-35,Single,1,5+,3+,3,1.3126967471143756,113.02516264428121,-12.451941238195174,-0.2653725078698846,1.071506919006919,98.88036967592592,-16.899510706654457,-5.8431943210724455,644,Established,Pharmaceutical
490,820,28,407,1387,0,Y,61,9,2012,46-55,Married,0,1,1,1,196.952,90.8497788235294,-18.612654117647057,-0.6662870588235293,1.2302125296027735,100.91919900728863,-11.354856856856857,-1.0639519881481025,58,Established,Grocery
491,821,13,25,257,0,X,47,5,2013,36-45,Married,0,1,1,4,269.57394366197184,124.96987676056338,-15.396769366197182,-0.794850352112676,1.0,269.95733333333334,-15.752166666666666,0.0,4408,Established,Pharmaceutical
492,823,9,578,1147,0,Y,32,3,2013,46-55,Married,0,1,1,6,162.49345794392522,128.44654205607475,-11.294635514018692,0.0,1.3248779807507678,100.0523536078871,-25.606224060259997,-0.745084779828536,412,Established,Grocery
493,824,13,141,89,0,X,47,5,2013,46-55,Married,0,1,1,3,315.9191616766467,115.57633233532935,-26.041407185628742,-2.234176646706587,1.15209247475443,72.34414510441596,-22.641772410642155,-1.4164285714285714,56,Local,Grocery
494,825,26,752,1332,0,X,40,8,2012,36-45,Married,0,2,1,8,126.18053375196233,137.57580324437467,-10.848833071690214,-0.7476242804814234,1.0,70.88,0.0,0.0,2001,Established,Grocery
495,826,11,506,195,0,Y,46,4,2013,26-35,Married,0,2,1,5,232.30413492927096,107.56319368879217,-21.297785636561482,-0.09689880304678998,1.115936673218403,99.1559766823208,-7.706160839122368,-7.471468511655588,235,Established,Grocery
496,829,13,275,787,0,X,47,5,2013,36-45,Married,0,3,1,4,1.3186528497409327,91.43262521588946,-23.05905872193437,-1.4054145077720208,1.125,286.33875,-13.3575,0.0,4408,Established,Pharmaceutical
497,830,26,2,261,0,X,40,8,2012,46-55,Married,0,2,1,5,1.2272727272727273,140.74372727272726,-39.93627272727272,-2.4416363636363636,1.1375,114.35443749999999,-23.3140625,0.0,2084,Established,Grocery
498,831,26,344,648,0,X,40,8,2012,36-45,Married,0,5+,3+,4,205.0520646319569,94.3251526032316,-16.212154398563733,-0.0351705565529623,1.1385890179772007,165.4052005277513,-45.08396553272181,-0.18383884767848033,56,Local,Grocery
499,832,29,416,19,0,Y,53,10,2012,46-55,Married,0,1,1,3,1.199137311286844,92.84131560028757,-7.127800143781452,-0.06529115744069014,1.397779067641391,145.33904667453152,-66.6394680094012,-5.2964185663054515,89,Established,Grocery
500,833,8,754,1388,0,X,48,2,2013,46-55,Married,0,2,1,5,125.8116169544741,202.75076923076924,-15.710094191522764,0.0,1.0229803530062973,123.39192538898884,-66.98543883466724,-3.2395217186126297,864,Established,Grocery
501,835,13,865,1481,0,X,47,5,2013,46-55,Married,0,2,1,1,34.31228070175439,101.54821052631578,-15.66217543859649,-0.15831578947368422,1.0457619868873356,116.8737879206783,-20.835617797949656,-1.0922332687501446,1061,Established,Grocery
502,836,26,852,225,0,X,40,8,2012,46-55,Married,0,4,2,5,851.4686567164179,186.88832835820895,-9.712089552238805,0.0,1.0876018117684785,86.69000779220778,-5.489675068141735,-2.880729950296617,1025,Established,Pharmaceutical
